resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,positionDiff,status,year,circuitId,race_name,race_date,circuit_name,location,country,lat,lng,geometry,dob,driver_nat,driver_name,constr_name,constr_nat
18848,781,547,105,19,19,\N,R,24,0.0,2,\N,\N,\N,\N,\N,\N,109,5,Axle,1957,20,German Grand Prix,1957-08-04,Nürburgring,Nürburg,Germany,50.3356,6.9475,POINT (6.9475 50.3356),1918-09-20,British,Horace Gould,Maserati,Italian
18903,785,547,105,18,16,8,8,8,0.0,85,\N,\N,\N,\N,\N,\N,112,-8,+15 Laps,1956,6,Monaco Grand Prix,1956-05-13,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,POINT (7.42056 43.7347),1918-09-20,British,Horace Gould,Maserati,Italian
18960,787,547,105,26,15,\N,R,14,0.0,2,\N,\N,\N,\N,\N,\N,6,-1,Gearbox,1956,13,Belgian Grand Prix,1956-06-03,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,POINT (5.97139 50.4372),1918-09-20,British,Horace Gould,Maserati,Italian
18986,789,547,105,31,14,5,5,5,2.0,97,\N,\N,\N,\N,\N,\N,14,-9,+4 Laps,1956,9,British Grand Prix,1956-07-14,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,POINT (-1.01694 52.0786),1918-09-20,British,Horace Gould,Maserati,Italian
19025,790,547,105,19,13,\N,R,16,0.0,3,\N,\N,\N,\N,\N,\N,51,3,Oil pressure,1956,20,German Grand Prix,1956-08-05,Nürburgring,Nürburg,Germany,50.3356,6.9475,POINT (6.9475 50.3356),1918-09-20,British,Horace Gould,Maserati,Italian
18830,781,554,105,2,3,6,6,6,0.0,22,+4:38.5,12916800,\N,\N,\N,\N,1,3,Finished,1957,20,German Grand Prix,1957-08-04,Nürburgring,Nürburg,Germany,50.3356,6.9475,POINT (6.9475 50.3356),1921-02-16,French,Jean Behra,Maserati,Italian
18898,785,554,105,30,4,3,3,3,4.0,99,\N,\N,\N,\N,\N,\N,11,-1,+1 Lap,1956,6,Monaco Grand Prix,1956-05-13,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,POINT (7.42056 43.7347),1921-02-16,French,Jean Behra,Maserati,Italian
18953,787,554,105,32,4,7,7,7,0.0,33,\N,\N,\N,\N,\N,\N,13,3,+3 Laps,1956,13,Belgian Grand Prix,1956-06-03,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,POINT (5.97139 50.4372),1921-02-16,French,Jean Behra,Maserati,Italian
18984,789,554,105,8,13,3,3,3,4.0,99,\N,\N,\N,\N,\N,\N,12,-10,+2 Laps,1956,9,British Grand Prix,1956-07-14,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,POINT (-1.01694 52.0786),1921-02-16,French,Jean Behra,Maserati,Italian
19012,790,554,105,6,8,3,3,3,4.0,22,+7:38.3,13582000,\N,\N,\N,\N,1,-5,Finished,1956,20,German Grand Prix,1956-08-05,Nürburgring,Nürburg,Germany,50.3356,6.9475,POINT (6.9475 50.3356),1921-02-16,French,Jean Behra,Maserati,Italian
19080,793,554,105,34,5,3,3,3,2.0,99,\N,\N,\N,\N,\N,\N,11,-2,+1 Lap,1955,6,Monaco Grand Prix,1955-05-22,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,POINT (7.42056 43.7347),1921-02-16,French,Jean Behra,Maserati,Italian
20260,793,554,105,40,11,\N,R,10,0.0,86,\N,\N,\N,\N,\N,\N,20,-1,Spun off,1955,6,Monaco Grand Prix,1955-05-22,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,POINT (7.42056 43.7347),1921-02-16,French,Jean Behra,Maserati,Italian
20263,795,554,105,24,13,5,5,5,1.0,35,\N,\N,\N,\N,\N,\N,11,-8,+1 Lap,1955,13,Belgian Grand Prix,1955-06-05,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,POINT (5.97139 50.4372),1921-02-16,French,Jean Behra,Maserati,Italian
19146,795,554,105,20,5,\N,R,13,0.0,3,\N,\N,\N,\N,\N,\N,20,8,Spun off,1955,13,Belgian Grand Prix,1955-06-05,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,POINT (5.97139 50.4372),1921-02-16,French,Jean Behra,Maserati,Italian
18515,766,551,105,44,0,\N,F,22,0.0,0,\N,\N,\N,\N,\N,\N,81,22,Did not qualify,1958,6,Monaco Grand Prix,1958-05-18,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,POINT (7.42056 43.7347),1926-11-11,Italian,Maria de Filippis,Maserati,Italian
18585,769,551,105,26,19,10,10,10,0.0,22,\N,\N,\N,\N,\N,\N,12,-9,+2 Laps,1958,13,Belgian Grand Prix,1958-06-15,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,POINT (5.97139 50.4372),1926-11-11,Italian,Maria de Filippis,Maserati,Italian
18312,756,553,105,56,0,\N,F,24,0.0,0,\N,\N,\N,\N,\N,\N,81,24,Did not qualify,1959,6,Monaco Grand Prix,1959-05-10,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,POINT (7.42056 43.7347),1926-04-13,Monegasque,André Testut,Maserati,Italian
18516,766,553,105,56,0,\N,F,23,0.0,0,\N,\N,\N,\N,\N,\N,81,23,Did not qualify,1958,6,Monaco Grand Prix,1958-05-18,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,POINT (7.42056 43.7347),1926-04-13,Monegasque,André Testut,Maserati,Italian
18624,771,566,105,5,15,9,9,9,0.0,72,\N,\N,\N,\N,\N,\N,13,-6,+3 Laps,1958,9,British Grand Prix,1958-07-19,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,POINT (-1.01694 52.0786),1923-01-11,American,Carroll Shelby,Maserati,Italian
19097,793,577,105,38,8,\N,R,20,0.0,7,\N,\N,\N,\N,\N,\N,7,12,Transmission,1955,6,Monaco Grand Prix,1955-05-22,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,POINT (7.42056 43.7347),1924-07-28,Italian,Luigi Musso,Maserati,Italian
19140,795,577,105,22,7,7,7,7,0.0,34,\N,\N,\N,\N,\N,\N,12,0,+2 Laps,1955,13,Belgian Grand Prix,1955-06-05,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,POINT (5.97139 50.4372),1924-07-28,Italian,Luigi Musso,Maserati,Italian
18737,777,579,105,32,1,1,1,1,9.0,105,3:10:12.8,11412800,\N,\N,\N,\N,1,0,Finished,1957,6,Monaco Grand Prix,1957-05-19,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,POINT (7.42056 43.7347),1911-06-24,Argentine,Juan Fangio,Maserati,Italian
18825,781,579,105,1,1,1,1,1,9.0,22,3:30:38.3,12638300,\N,\N,\N,\N,1,0,Finished,1957,20,German Grand Prix,1957-08-04,Nürburgring,Nürburg,Germany,50.3356,6.9475,POINT (6.9475 50.3356),1911-06-24,Argentine,Juan Fangio,Maserati,Italian
19265,801,579,105,26,1,1,1,1,9.0,36,2:44:42.4,9882400,\N,\N,\N,\N,1,0,Finished,1954,13,Belgian Grand Prix,1954-06-20,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,POINT (5.97139 50.4372),1911-06-24,Argentine,Juan Fangio,Maserati,Italian
19498,811,579,105,4,1,\N,R,15,0.0,13,\N,\N,\N,\N,\N,\N,5,14,Engine,1953,13,Belgian Grand Prix,1953-06-21,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,POINT (5.97139 50.4372),1911-06-24,Argentine,Juan Fangio,Maserati,Italian
20210,811,579,105,6,10,\N,R,12,0.0,35,\N,\N,\N,\N,\N,\N,3,2,Accident,1953,13,Belgian Grand Prix,1953-06-21,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,POINT (5.97139 50.4372),1911-06-24,Argentine,Juan Fangio,Maserati,Italian
19530,813,579,105,23,4,2,2,2,6.0,90,+1:00.0,10260000,\N,\N,\N,\N,1,-2,Finished,1953,9,British Grand Prix,1953-07-18,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,POINT (-1.01694 52.0786),1911-06-24,Argentine,Juan Fangio,Maserati,Italian
19557,814,579,105,5,2,2,2,2,6.0,18,+1:04.0,11009000,\N,\N,\N,\N,1,0,Finished,1953,20,German Grand Prix,1953-08-02,Nürburgring,Nürburg,Germany,50.3356,6.9475,POINT (6.9475 50.3356),1911-06-24,Argentine,Juan Fangio,Maserati,Italian
18524,766,580,105,4,0,\N,F,31,0.0,0,\N,\N,\N,\N,\N,\N,81,31,Did not qualify,1958,6,Monaco Grand Prix,1958-05-18,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,POINT (7.42056 43.7347),1921-03-21,Spanish,Paco Godia,Maserati,Italian
18586,769,580,105,38,18,\N,R,11,0.0,22,\N,\N,\N,\N,\N,\N,5,-7,Engine,1958,13,Belgian Grand Prix,1958-06-15,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,POINT (5.97139 50.4372),1921-03-21,Spanish,Paco Godia,Maserati,Italian
18843,781,580,105,18,21,\N,R,19,0.0,11,\N,\N,\N,\N,\N,\N,38,-2,Steering,1957,20,German Grand Prix,1957-08-04,Nürburgring,Nürburg,Germany,50.3356,6.9475,POINT (6.9475 50.3356),1921-03-21,Spanish,Paco Godia,Maserati,Italian
18961,787,580,105,36,13,\N,R,15,0.0,0,\N,\N,\N,\N,\N,\N,3,2,Accident,1956,13,Belgian Grand Prix,1956-06-03,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,POINT (5.97139 50.4372),1921-03-21,Spanish,Paco Godia,Maserati,Italian
18989,789,580,105,10,25,8,8,8,0.0,94,\N,\N,\N,\N,\N,\N,17,-17,+7 Laps,1956,9,British Grand Prix,1956-07-14,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,POINT (-1.01694 52.0786),1921-03-21,Spanish,Paco Godia,Maserati,Italian
19013,790,580,105,20,16,4,4,4,3.0,20,\N,\N,\N,\N,\N,\N,12,-12,+2 Laps,1956,20,German Grand Prix,1956-08-05,Nürburgring,Nürburg,Germany,50.3356,6.9475,POINT (6.9475 50.3356),1921-03-21,Spanish,Paco Godia,Maserati,Italian
18511,766,582,105,50,0,\N,F,18,0.0,0,\N,\N,\N,\N,\N,\N,81,18,Did not qualify,1958,6,Monaco Grand Prix,1958-05-18,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,POINT (7.42056 43.7347),1923-12-12,Australian,Ken Kavanagh,Maserati,Italian
18512,766,583,105,48,0,\N,F,19,0.0,0,\N,\N,\N,\N,\N,\N,81,19,Did not qualify,1958,6,Monaco Grand Prix,1958-05-18,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,POINT (7.42056 43.7347),1928-08-10,Italian,Gerino Gerini,Maserati,Italian
18627,771,583,105,6,18,\N,R,12,0.0,44,\N,\N,\N,\N,\N,\N,6,-6,Gearbox,1958,9,British Grand Prix,1958-07-19,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,POINT (-1.01694 52.0786),1928-08-10,Italian,Gerino Gerini,Maserati,Italian
18756,777,586,105,42,0,\N,F,20,0.0,0,\N,\N,\N,\N,\N,\N,81,20,Did not qualify,1957,6,Monaco Grand Prix,1957-05-19,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,POINT (7.42056 43.7347),1913-10-27,Italian,Luigi Piotti,Maserati,Italian
19031,790,586,105,18,0,\N,W,22,0.0,0,\N,\N,\N,\N,\N,\N,54,22,Withdrew,1956,20,German Grand Prix,1956-08-05,Nürburgring,Nürburg,Germany,50.3356,6.9475,POINT (6.9475 50.3356),1913-10-27,Italian,Luigi Piotti,Maserati,Italian
18522,766,588,105,50,0,\N,F,29,0.0,0,\N,\N,\N,\N,\N,\N,81,29,Did not qualify,1958,6,Monaco Grand Prix,1958-05-18,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,POINT (7.42056 43.7347),1932-05-05,Italian,Luigi Taramazzo,Maserati,Italian
18523,766,589,105,56,0,\N,F,30,0.0,0,\N,\N,\N,\N,\N,\N,81,30,Did not qualify,1958,6,Monaco Grand Prix,1958-05-18,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,POINT (7.42056 43.7347),1899-08-03,Monegasque,Louis Chiron,Maserati,Italian
18913,785,589,105,34,0,\N,W,18,0.0,0,\N,\N,\N,\N,\N,\N,5,18,Engine,1956,6,Monaco Grand Prix,1956-05-13,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,POINT (7.42056 43.7347),1899-08-03,Monegasque,Louis Chiron,Maserati,Italian
20042,833,589,105,19,11,\N,R,18,0.0,26,\N,\N,\N,\N,\N,\N,8,7,Clutch,1950,9,British Grand Prix,1950-05-13,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,POINT (-1.01694 52.0786),1899-08-03,Monegasque,Louis Chiron,Maserati,Italian
20048,834,589,105,48,8,3,3,3,4.0,98,\N,\N,\N,\N,\N,\N,12,-5,+2 Laps,1950,6,Monaco Grand Prix,1950-05-21,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,POINT (7.42056 43.7347),1899-08-03,Monegasque,Louis Chiron,Maserati,Italian
18902,785,607,105,32,7,7,7,7,0.0,86,\N,\N,\N,\N,\N,\N,111,0,+14 Laps,1956,6,Monaco Grand Prix,1956-05-13,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,POINT (7.42056 43.7347),1932-10-21,Italian,Cesare Perdisa,Maserati,Italian
18949,787,607,105,34,9,3,3,3,2.0,36,+3:16.6,9796900,\N,\N,\N,\N,1,-6,Finished,1956,13,Belgian Grand Prix,1956-06-03,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,POINT (5.97139 50.4372),1932-10-21,Italian,Cesare Perdisa,Maserati,Italian
18988,789,607,105,9,15,7,7,7,0.0,95,\N,\N,\N,\N,\N,\N,16,-8,+6 Laps,1956,9,British Grand Prix,1956-07-14,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,POINT (-1.01694 52.0786),1932-10-21,Italian,Cesare Perdisa,Maserati,Italian
19029,790,607,105,8,0,\N,W,20,0.0,0,\N,\N,\N,\N,\N,\N,54,20,Withdrew,1956,20,German Grand Prix,1956-08-05,Nürburgring,Nürburg,Germany,50.3356,6.9475,POINT (6.9475 50.3356),1932-10-21,Italian,Cesare Perdisa,Maserati,Italian
20258,793,607,105,34,5,3,3,3,2.0,99,\N,\N,\N,\N,\N,\N,11,-2,+1 Lap,1955,6,Monaco Grand Prix,1955-05-22,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,POINT (7.42056 43.7347),1932-10-21,Italian,Cesare Perdisa,Maserati,Italian
19087,793,607,105,40,11,\N,R,10,0.0,86,\N,\N,\N,\N,\N,\N,20,-1,Spun off,1955,6,Monaco Grand Prix,1955-05-22,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,POINT (7.42056 43.7347),1932-10-21,Italian,Cesare Perdisa,Maserati,Italian
19141,795,607,105,26,11,8,8,8,0.0,33,\N,\N,\N,\N,\N,\N,13,-3,+3 Laps,1955,13,Belgian Grand Prix,1955-06-05,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,POINT (5.97139 50.4372),1932-10-21,Italian,Cesare Perdisa,Maserati,Italian
18755,777,609,105,4,0,\N,F,19,0.0,0,\N,\N,\N,\N,\N,\N,81,19,Did not qualify,1957,6,Monaco Grand Prix,1957-05-19,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,POINT (7.42056 43.7347),1920-01-05,French,André Simon,Maserati,Italian
19004,789,620,105,12,24,\N,R,23,0.0,21,\N,\N,\N,\N,\N,\N,6,-1,Gearbox,1956,9,British Grand Prix,1956-07-14,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,POINT (-1.01694 52.0786),1928-06-05,Italian,Umberto Maglioli,Maserati,Italian
19024,790,620,105,8,7,\N,R,15,0.0,3,\N,\N,\N,\N,\N,\N,38,8,Steering,1956,20,German Grand Prix,1956-08-05,Nürburgring,Nürburg,Germany,50.3356,6.9475,POINT (6.9475 50.3356),1928-06-05,Italian,Umberto Maglioli,Maserati,Italian
19016,790,638,105,22,19,\N,N,7,0.0,16,\N,\N,\N,\N,\N,\N,16,-12,+6 Laps,1956,20,German Grand Prix,1956-08-05,Nürburgring,Nürburg,Germany,50.3356,6.9475,POINT (6.9475 50.3356),1917-12-07,Swiss,Ottorino Volonterio,Maserati,Italian
18905,785,627,105,8,15,\N,R,10,0.0,72,\N,\N,\N,\N,\N,\N,5,-5,Engine,1956,6,Monaco Grand Prix,1956-05-13,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,POINT (7.42056 43.7347),1905-11-05,French,Louis Rosier,Maserati,Italian
18954,787,627,105,24,10,8,8,8,0.0,33,\N,\N,\N,\N,\N,\N,13,-2,+3 Laps,1956,13,Belgian Grand Prix,1956-06-03,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,POINT (5.97139 50.4372),1905-11-05,French,Louis Rosier,Maserati,Italian
19002,789,627,105,27,27,\N,R,21,0.0,23,\N,\N,\N,\N,\N,\N,10,-6,Electrical,1956,9,British Grand Prix,1956-07-14,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,POINT (-1.01694 52.0786),1905-11-05,French,Louis Rosier,Maserati,Italian
19014,790,627,105,15,14,5,5,5,2.0,19,\N,\N,\N,\N,\N,\N,13,-9,+3 Laps,1956,20,German Grand Prix,1956-08-05,Nürburgring,Nürburg,Germany,50.3356,6.9475,POINT (6.9475 50.3356),1905-11-05,French,Louis Rosier,Maserati,Italian
19096,793,627,105,14,17,\N,R,19,0.0,8,\N,\N,\N,\N,\N,\N,95,2,Fuel leak,1955,6,Monaco Grand Prix,1955-05-22,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,POINT (7.42056 43.7347),1905-11-05,French,Louis Rosier,Maserati,Italian
19142,795,627,105,28,12,9,9,9,0.0,33,\N,\N,\N,\N,\N,\N,13,-3,+3 Laps,1955,13,Belgian Grand Prix,1955-06-05,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,POINT (5.97139 50.4372),1905-11-05,French,Louis Rosier,Maserati,Italian
18951,787,633,105,22,11,5,5,5,2.0,34,\N,\N,\N,\N,\N,\N,12,-6,+2 Laps,1956,13,Belgian Grand Prix,1956-06-03,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,POINT (5.97139 50.4372),1909-05-16,Italian,Luigi Villoresi,Maserati,Italian
18987,789,633,105,11,19,6,6,6,0.0,96,\N,\N,\N,\N,\N,\N,15,-13,+5 Laps,1956,9,British Grand Prix,1956-07-14,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,POINT (-1.01694 52.0786),1909-05-16,Italian,Luigi Villoresi,Maserati,Italian
19020,790,633,105,18,20,\N,R,11,0.0,13,\N,\N,\N,\N,\N,\N,5,-9,Engine,1956,20,German Grand Prix,1956-08-05,Nürburgring,Nürburg,Germany,50.3356,6.9475,POINT (6.9475 50.3356),1909-05-16,Italian,Luigi Villoresi,Maserati,Italian
19321,803,633,105,32,27,\N,R,21,0.0,40,\N,\N,\N,\N,\N,\N,5,-6,Engine,1954,9,British Grand Prix,1954-07-17,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,POINT (-1.01694 52.0786),1909-05-16,Italian,Luigi Villoresi,Maserati,Italian
19354,804,633,105,5,10,\N,W,22,0.0,0,\N,\N,\N,\N,\N,\N,54,12,Withdrew,1954,20,German Grand Prix,1954-08-01,Nürburgring,Nürburg,Germany,50.3356,6.9475,POINT (6.9475 50.3356),1909-05-16,Italian,Luigi Villoresi,Maserati,Italian
19487,811,640,105,30,9,4,4,4,3.0,35,\N,\N,\N,\N,\N,\N,11,-5,+1 Lap,1953,13,Belgian Grand Prix,1953-06-21,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,POINT (5.97139 50.4372),1914-05-18,Swiss,Toulo de Graffenried,Maserati,Italian
19547,813,640,105,31,26,\N,R,19,0.0,34,\N,\N,\N,\N,\N,\N,8,-7,Clutch,1953,9,British Grand Prix,1953-07-18,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,POINT (-1.01694 52.0786),1914-05-18,Swiss,Toulo de Graffenried,Maserati,Italian
19560,814,640,105,17,11,5,5,5,2.0,17,\N,\N,\N,\N,\N,\N,11,-6,+1 Lap,1953,20,German Grand Prix,1953-08-02,Nürburgring,Nürburg,Germany,50.3356,6.9475,POINT (6.9475 50.3356),1914-05-18,Swiss,Toulo de Graffenried,Maserati,Italian
19754,821,640,105,32,31,19,19,19,0.0,76,\N,\N,\N,\N,\N,\N,19,-12,+9 Laps,1952,9,British Grand Prix,1952-07-19,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,POINT (-1.01694 52.0786),1914-05-18,Swiss,Toulo de Graffenried,Maserati,Italian
19982,830,640,105,79,16,\N,R,22,0.0,2,\N,\N,\N,\N,\N,\N,5,6,Engine,1951,20,German Grand Prix,1951-07-29,Nürburgring,Nürburg,Germany,50.3356,6.9475,POINT (6.9475 50.3356),1914-05-18,Swiss,Toulo de Graffenried,Maserati,Italian
20041,833,640,105,20,8,\N,R,17,0.0,36,\N,\N,\N,\N,\N,\N,5,9,Engine,1950,9,British Grand Prix,1950-05-13,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,POINT (-1.01694 52.0786),1914-05-18,Swiss,Toulo de Graffenried,Maserati,Italian
20060,834,640,105,52,12,\N,R,15,0.0,0,\N,\N,\N,\N,\N,\N,3,3,Accident,1950,6,Monaco Grand Prix,1950-05-21,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,POINT (7.42056 43.7347),1914-05-18,Swiss,Toulo de Graffenried,Maserati,Italian
19271,801,644,105,30,11,7,7,7,0.0,34,\N,\N,\N,\N,\N,\N,12,-4,+2 Laps,1954,13,Belgian Grand Prix,1954-06-20,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,POINT (5.97139 50.4372),1929-05-22,Italian,Sergio Mantovani,Maserati,Italian
19337,804,644,105,7,15,5,5,5,2.0,22,+8:50.5,14076300,\N,\N,\N,\N,1,-10,Finished,1954,20,German Grand Prix,1954-08-01,Nürburgring,Nürburg,Germany,50.3356,6.9475,POINT (6.9475 50.3356),1929-05-22,Italian,Sergio Mantovani,Maserati,Italian
19324,803,647,105,31,30,\N,R,24,0.0,21,\N,\N,\N,\N,\N,\N,5,-6,Engine,1954,9,British Grand Prix,1954-07-17,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,POINT (-1.01694 52.0786),1918-07-13,Italian,Alberto Ascari,Maserati,Italian
20240,803,647,105,32,27,\N,R,21,0.0,40,\N,\N,\N,\N,\N,\N,5,-6,Engine,1954,9,British Grand Prix,1954-07-17,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,POINT (-1.01694 52.0786),1918-07-13,Italian,Alberto Ascari,Maserati,Italian
19090,793,643,105,36,6,\N,R,13,0.0,64,\N,\N,\N,\N,\N,\N,7,7,Transmission,1955,6,Monaco Grand Prix,1955-05-22,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,POINT (7.42056 43.7347),1924-12-03,Argentine,Roberto Mieres,Maserati,Italian
19138,795,643,105,24,13,5,5,5,1.0,35,\N,\N,\N,\N,\N,\N,11,-8,+1 Lap,1955,13,Belgian Grand Prix,1955-06-05,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,POINT (5.97139 50.4372),1924-12-03,Argentine,Roberto Mieres,Maserati,Italian
19278,801,643,105,24,12,\N,R,14,0.0,0,\N,\N,\N,\N,\N,\N,42,2,Heat shield fire,1954,13,Belgian Grand Prix,1954-06-20,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,POINT (5.97139 50.4372),1924-12-03,Argentine,Roberto Mieres,Maserati,Italian
19306,803,643,105,4,32,6,6,6,0.0,87,\N,\N,\N,\N,\N,\N,13,-26,+3 Laps,1954,9,British Grand Prix,1954-07-17,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,POINT (-1.01694 52.0786),1924-12-03,Argentine,Roberto Mieres,Maserati,Italian
19350,804,643,105,8,17,\N,R,18,0.0,2,\N,\N,\N,\N,\N,\N,95,1,Fuel leak,1954,20,German Grand Prix,1954-08-01,Nürburgring,Nürburg,Germany,50.3356,6.9475,POINT (6.9475 50.3356),1924-12-03,Argentine,Roberto Mieres,Maserati,Italian
19098,793,651,105,22,0,\N,F,21,0.0,0,\N,\N,\N,\N,\N,\N,81,21,Did not qualify,1955,6,Monaco Grand Prix,1955-05-22,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,POINT (7.42056 43.7347),1919-09-02,British,Lance Macklin,Maserati,Italian
19147,795,660,105,38,0,\N,W,14,0.0,0,\N,\N,\N,\N,\N,\N,54,14,Withdrew,1955,13,Belgian Grand Prix,1955-06-05,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,POINT (5.97139 50.4372),1916-08-11,Belgian,Johnny Claes,Maserati,Italian
19495,811,660,105,6,10,\N,R,12,0.0,35,\N,\N,\N,\N,\N,\N,3,2,Accident,1953,13,Belgian Grand Prix,1953-06-21,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,POINT (5.97139 50.4372),1916-08-11,Belgian,Johnny Claes,Maserati,Italian
19308,803,663,105,8,9,8,8,8,0.0,86,\N,\N,\N,\N,\N,\N,14,-1,+4 Laps,1954,9,British Grand Prix,1954-07-17,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,POINT (-1.01694 52.0786),1916-03-21,British,Ken Wharton,Maserati,Italian
19355,804,663,105,17,22,\N,W,23,0.0,0,\N,\N,\N,\N,\N,\N,54,1,Withdrew,1954,20,German Grand Prix,1954-08-01,Nürburgring,Nürburg,Germany,50.3356,6.9475,POINT (6.9475 50.3356),1916-03-21,British,Ken Wharton,Maserati,Italian
19275,801,670,105,28,4,\N,R,11,0.0,3,\N,\N,\N,\N,\N,\N,5,7,Engine,1954,13,Belgian Grand Prix,1954-06-20,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,POINT (5.97139 50.4372),1923-12-19,Argentine,Onofre Marimón,Maserati,Italian
19303,803,670,105,33,28,3,3,3,4.14,89,\N,\N,\N,\N,\N,\N,11,-25,+1 Lap,1954,9,British Grand Prix,1954-07-17,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,POINT (-1.01694 52.0786),1923-12-19,Argentine,Onofre Marimón,Maserati,Italian
19353,804,670,105,6,8,\N,W,21,0.0,0,\N,\N,\N,\N,\N,\N,3,13,Accident,1954,20,German Grand Prix,1954-08-01,Nürburgring,Nürburg,Germany,50.3356,6.9475,POINT (6.9475 50.3356),1923-12-19,Argentine,Onofre Marimón,Maserati,Italian
19486,811,670,105,28,16,3,3,3,4.0,35,\N,\N,\N,\N,\N,\N,11,-13,+1 Lap,1953,13,Belgian Grand Prix,1953-06-21,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,POINT (5.97139 50.4372),1923-12-19,Argentine,Onofre Marimón,Maserati,Italian
19542,813,670,105,26,7,\N,R,14,0.0,65,\N,\N,\N,\N,\N,\N,5,7,Engine,1953,9,British Grand Prix,1953-07-18,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,POINT (-1.01694 52.0786),1923-12-19,Argentine,Onofre Marimón,Maserati,Italian
